from_stop_id,to_stop_id,transfer_type,min_transfer_time
26344,26353,1,55
26353,26344,1,55
26345,26375,1,63
26375,26345,1,63
26345,26351,1,52
26351,26345,1,52
26345,41865,1,43
41865,26345,1,43
26345,26364,1,61
26364,26345,1,61
26345,26354,1,68
26354,26345,1,68
26345,29945,1,47
29945,26345,1,47
26345,41861,1,65
41861,26345,1,65
26345,26346,0,
26346,26345,0,
26345,26356,1,64
26356,26345,1,64
26345,26365,1,61
26365,26345,1,61
26345,26349,1,40
26349,26345,1,40
26345,26353,1,62
26353,26345,1,62
26346,26375,1,57
26375,26346,1,57
26346,26351,1,58
26351,26346,1,58
26346,41865,1,46
41865,26346,1,46
26346,26364,1,65
26364,26346,1,65
26346,29945,1,53
29945,26346,1,53
26346,41861,1,67
41861,26346,1,67
26346,26356,1,68
26356,26346,1,68
26346,26365,1,64
26365,26346,1,64
26346,26349,1,46
26349,26346,1,46
26346,26353,1,68
26353,26346,1,68
26349,26351,0,
26351,26349,0,
26349,41865,1,60
41865,26349,1,60
26349,26364,1,37
26364,26349,1,37
26349,26354,1,31
26354,26349,1,31
26349,29945,0,
29945,26349,0,
26349,26356,1,34
26356,26349,1,34
26349,26904,1,67
26904,26349,1,67
26349,26365,1,40
26365,26349,1,40
26349,26353,1,30
26353,26349,1,30
26351,41865,1,69
41865,26351,1,69
26351,26364,1,35
26364,26351,1,35
26351,26354,1,30
26354,26351,1,30
26351,29945,0,
29945,26351,0,
26351,26356,1,30
26356,26351,1,30
26351,26904,1,60
26904,26351,1,60
26351,26365,1,38
26365,26351,1,38
26351,26353,0,
26353,26351,0,
29945,41865,1,66
41865,29945,1,66
41865,41920,1,40
41920,41865,1,40
25897,36672,1,64
36672,25897,1,64
25897,36671,1,49
36671,25897,1,49
25899,41921,1,30
41921,25899,1,30
25899,26182,1,42
26182,25899,1,42
25899,25900,1,30
25900,25899,1,30
25899,26178,1,61
26178,25899,1,61
25900,41904,1,30
41904,25900,1,30
25900,26182,1,70
26182,25900,1,70
26182,41904,1,44
41904,26182,1,44
26182,41921,1,70
41921,26182,1,70
41904,41921,1,30
41921,41904,1,30
25909,25911,0,
25911,25909,0,
25909,41857,1,69
41857,25909,1,69
25909,41922,1,43
41922,25909,1,43
25909,41909,0,
41909,25909,0,
25911,41857,1,49
41857,25911,1,49
25911,41910,0,
41910,25911,0,
25911,41922,1,30
41922,25911,1,30
41909,41910,0,
41910,41909,0,
41909,41922,1,30
41922,41909,1,30
41910,41922,1,42
41922,41910,1,42
25912,39635,0,
39635,25912,0,
39635,43341,0,
43341,39635,0,
25914,28602,1,64
28602,25914,1,64
25917,26084,0,
26084,25917,0,
25917,31458,1,46
31458,25917,1,46
25917,25918,1,31
25918,25917,1,31
25917,25919,0,
25919,25917,0,
25917,26083,0,
26083,25917,0,
25917,87561,0,
87561,25917,0,
25917,87541,0,
87541,25917,0,
25917,26085,1,32
26085,25917,1,32
25918,26084,0,
26084,25918,0,
25918,31458,1,67
31458,25918,1,67
25918,25919,0,
25919,25918,0,
25918,26083,1,32
26083,25918,1,32
25918,87561,1,31
87561,25918,1,31
25918,87541,1,31
87541,25918,1,31
25918,29887,1,63
29887,25918,1,63
25918,26085,0,
26085,25918,0,
25919,26084,0,
26084,25919,0,
25919,31458,1,61
31458,25919,1,61
25919,26083,0,
26083,25919,0,
25919,87561,1,30
87561,25919,1,30
25919,87541,1,30
87541,25919,1,30
25919,26085,0,
26085,25919,0,
26083,26084,0,
26084,26083,0,
26083,31458,1,48
31458,26083,1,48
26083,87561,0,
87561,26083,0,
26083,87541,0,
87541,26083,0,
26083,26085,1,33
26085,26083,1,33
26084,31458,1,61
31458,26084,1,61
26084,87561,1,30
87561,26084,1,30
26084,87541,1,30
87541,26084,1,30
26084,26085,0,
26085,26084,0,
26085,31458,1,67
31458,26085,1,67
26085,87561,1,32
87561,26085,1,32
26085,87541,1,31
87541,26085,1,31
26085,29887,1,62
29887,26085,1,62
31458,87561,1,37
87561,31458,1,37
31458,87541,1,38
87541,31458,1,38
87541,87561,0,
87561,87541,0,
25920,26631,1,39
26631,25920,1,39
25920,41826,1,69
41826,25920,1,69
26631,41911,1,39
41911,26631,1,39
25924,26113,1,46
26113,25924,1,46
26009,32120,1,69
32120,26009,1,69
26123,32120,1,69
32120,26123,1,69
26027,28602,1,67
28602,26027,1,67
26030,30224,1,68
30224,26030,1,68
26030,26031,0,
26031,26030,0,
26030,28647,1,70
28647,26030,1,70
26032,30224,1,66
30224,26032,1,66
26032,28647,1,69
28647,26032,1,69
26033,32223,1,59
32223,26033,1,59
26033,31750,1,47
31750,26033,1,47
26041,29162,1,61
29162,26041,1,61
26041,32140,1,30
32140,26041,1,30
26047,29151,0,
29151,26047,0,
26047,91683,0,
91683,26047,0,
26047,26049,0,
26049,26047,0,
26048,29151,1,30
29151,26048,1,30
26048,91683,0,
91683,26048,0,
26048,26049,0,
26049,26048,0,
26049,30578,1,68
30578,26049,1,68
26049,29151,0,
29151,26049,0,
29151,30578,1,64
30578,29151,1,64
29151,91683,0,
91683,29151,0,
26060,39623,0,
39623,26060,0,
26063,39613,0,
39613,26063,0,
39613,43350,0,
43350,39613,0,
26087,39612,0,
39612,26087,0,
39612,39613,1,70
39613,39612,1,70
39612,43349,0,
43349,39612,0,
26140,26180,1,60
26180,26140,1,60
26140,26178,1,71
26178,26140,1,71
26140,26143,1,37
26143,26140,1,37
26140,26174,1,45
26174,26140,1,45
26140,26146,1,70
26146,26140,1,70
26140,26159,1,46
26159,26140,1,46
26140,26158,1,34
26158,26140,1,34
26140,26141,0,
26141,26140,0,
26140,26157,0,
26157,26140,0,
26140,26142,1,30
26142,26140,1,30
26140,26179,1,52
26179,26140,1,52
26140,26156,1,30
26156,26140,1,30
26140,26160,1,58
26160,26140,1,58
26140,26145,1,51
26145,26140,1,51
26141,26180,1,56
26180,26141,1,56
26141,26178,1,67
26178,26141,1,67
26141,26143,1,49
26143,26141,1,49
26141,26174,1,40
26174,26141,1,40
26141,26159,1,58
26159,26141,1,58
26141,26158,1,45
26158,26141,1,45
26141,26157,1,30
26157,26141,1,30
26141,26142,1,34
26142,26141,1,34
26141,26179,1,47
26179,26141,1,47
26141,26156,1,34
26156,26141,1,34
26141,26160,1,70
26160,26141,1,70
26141,26145,1,63
26145,26141,1,63
26142,26143,0,
26143,26142,0,
26142,26174,1,60
26174,26142,1,60
26142,26146,1,47
26146,26142,1,47
26142,26149,1,53
26149,26142,1,53
26142,26159,1,30
26159,26142,1,30
26142,26158,0,
26158,26142,0,
26142,26157,1,30
26157,26142,1,30
26142,26179,1,65
26179,26142,1,65
26142,26156,0,
26156,26142,0,
26142,26160,1,37
26160,26142,1,37
26142,26145,1,30
26145,26142,1,30
26143,26146,1,32
26146,26143,1,32
26143,26149,1,37
26149,26143,1,37
26143,26159,0,
26159,26143,0,
26143,26158,0,
26158,26143,0,
26143,26157,1,34
26157,26143,1,34
26143,26156,0,
26156,26143,0,
26143,26151,1,60
26151,26143,1,60
26143,26160,1,30
26160,26143,1,30
26143,26145,0,
26145,26143,0,
26156,26174,1,67
26174,26156,1,67
26156,26159,1,30
26159,26156,1,30
26156,26158,0,
26158,26156,0,
26156,26157,0,
26157,26156,0,
26156,26160,1,37
26160,26156,1,37
26158,26159,0,
26159,26158,0,
26158,26160,1,30
26160,26158,1,30
26145,26146,0,
26146,26145,0,
26145,26149,1,30
26149,26145,1,30
26145,26159,0,
26159,26145,0,
26145,26202,1,66
26202,26145,1,66
26145,26158,1,30
26158,26145,1,30
26145,26153,1,68
26153,26145,1,68
26145,26157,1,48
26157,26145,1,48
26145,26152,1,57
26152,26145,1,57
26145,26156,1,33
26156,26145,1,33
26145,26151,1,46
26151,26145,1,46
26145,26160,0,
26160,26145,0,
26146,26154,1,60
26154,26146,1,60
26146,26149,0,
26149,26146,0,
26146,26159,1,30
26159,26146,1,30
26146,26155,1,71
26155,26146,1,71
26146,26202,1,48
26202,26146,1,48
26146,26158,1,39
26158,26146,1,39
26146,26153,1,50
26153,26146,1,50
26146,26157,1,66
26157,26146,1,66
26146,26152,1,39
26152,26146,1,39
26146,26156,1,51
26156,26146,1,51
26146,26151,1,30
26151,26146,1,30
26146,26160,0,
26160,26146,0,
26149,26154,1,55
26154,26149,1,55
26149,26159,1,32
26159,26149,1,32
26149,26155,1,66
26155,26149,1,66
26149,26202,1,43
26202,26149,1,43
26149,26158,1,44
26158,26149,1,44
26149,26153,1,45
26153,26149,1,45
26149,26152,1,34
26152,26149,1,34
26149,26156,1,56
26156,26149,1,56
26149,26151,1,30
26151,26149,1,30
26149,26160,0,
26160,26149,0,
26151,90464,1,51
90464,26151,1,51
26151,26154,1,32
26154,26151,1,32
26151,26159,1,54
26159,26151,1,54
26151,26155,1,43
26155,26151,1,43
26151,26202,1,30
26202,26151,1,30
26151,41853,1,62
41853,26151,1,62
26151,26158,1,67
26158,26151,1,67
26151,26153,1,30
26153,26151,1,30
26151,26152,0,
26152,26151,0,
26151,26185,1,52
26185,26151,1,52
26151,26160,1,42
26160,26151,1,42
26152,47549,1,65
47549,26152,1,65
26152,90464,1,40
90464,26152,1,40
26152,26154,0,
26154,26152,0,
26152,87781,1,66
87781,26152,1,66
26152,26159,1,65
26159,26152,1,65
26152,26155,1,32
26155,26152,1,32
26152,26202,0,
26202,26152,0,
26152,41853,1,51
41853,26152,1,51
26152,26153,0,
26153,26152,0,
26152,26185,1,41
26185,26152,1,41
26152,26160,1,53
26160,26152,1,53
26153,47549,1,56
47549,26153,1,56
26153,90464,1,30
90464,26153,1,30
26153,26154,0,
26154,26153,0,
26153,87781,1,57
87781,26153,1,57
26153,26155,0,
26155,26153,0,
26153,26202,0,
26202,26153,0,
26153,41853,1,40
41853,26153,1,40
26153,26185,1,30
26185,26153,1,30
26153,26160,1,63
26160,26153,1,63
26159,26160,0,
26160,26159,0,
26160,26202,1,60
26202,26160,1,60
26202,47549,1,64
47549,26202,1,64
26202,90464,1,31
90464,26202,1,31
26202,87781,1,64
87781,26202,1,64
26202,41853,1,43
41853,26202,1,43
26154,47549,1,47
47549,26154,1,47
26154,90464,0,
90464,26154,0,
26154,87781,1,47
87781,26154,1,47
26154,41807,1,70
41807,26154,1,70
26154,26155,0,
26155,26154,0,
26154,26202,0,
26202,26154,0,
26154,41853,1,31
41853,26154,1,31
26154,26185,0,
26185,26154,0,
26155,47549,1,37
47549,26155,1,37
26155,90464,0,
90464,26155,0,
26155,87781,1,38
87781,26155,1,38
26155,41807,1,60
41807,26155,1,60
26155,26202,1,30
26202,26155,1,30
26155,41853,1,30
41853,26155,1,30
26155,26185,0,
26185,26155,0,
26185,47549,1,40
47549,26185,1,40
26185,90464,0,
90464,26185,0,
26185,87781,1,41
87781,26185,1,41
26185,41807,1,50
41807,26185,1,50
26185,26202,1,32
26202,26185,1,32
41853,47549,1,38
47549,41853,1,38
41853,90464,0,
90464,41853,0,
41853,87781,1,39
87781,41853,1,39
26157,26174,1,59
26174,26157,1,59
26157,26159,1,40
26159,26157,1,40
26157,26158,1,30
26158,26157,1,30
26157,26179,1,66
26179,26157,1,66
26157,26160,1,52
26160,26157,1,52
26163,26167,1,39
26167,26163,1,39
26163,47549,1,56
47549,26163,1,56
26163,87781,1,55
87781,26163,1,55
26163,26169,0,
26169,26163,0,
26163,26168,1,30
26168,26163,1,30
26163,26165,0,
26165,26163,0,
26163,26164,1,31
26164,26163,1,31
26165,26167,1,44
26167,26165,1,44
26165,47549,1,44
47549,26165,1,44
26165,87781,1,44
87781,26165,1,44
26165,26169,1,30
26169,26165,1,30
26165,26168,1,35
26168,26165,1,35
26165,41807,1,65
41807,26165,1,65
26168,47549,1,52
47549,26168,1,52
26168,87781,1,51
87781,26168,1,51
26168,26169,0,
26169,26168,0,
26169,47549,1,54
47549,26169,1,54
26169,87781,1,53
87781,26169,1,53
26167,47549,1,51
47549,26167,1,51
26167,87781,1,50
87781,26167,1,50
26167,26169,0,
26169,26167,0,
26167,26168,0,
26168,26167,0,
26167,26183,1,63
26183,26167,1,63
26174,26179,0,
26179,26174,0,
26174,26182,1,47
26182,26174,1,47
26174,26180,0,
26180,26174,0,
26174,26178,1,30
26178,26174,1,30
26178,41904,1,63
41904,26178,1,63
26178,26179,0,
26179,26178,0,
26178,26182,0,
26182,26178,0,
26178,26180,0,
26180,26178,0,
26179,26182,1,39
26182,26179,1,39
26179,26180,0,
26180,26179,0,
26180,26182,1,30
26182,26180,1,30
26190,39969,1,53
39969,26190,1,53
26190,39970,1,58
39970,26190,1,58
26193,39969,1,53
39969,26193,1,53
26193,39970,1,57
39970,26193,1,57
26212,39883,1,30
39883,26212,1,30
26226,29363,0,
29363,26226,0,
26232,29111,1,69
29111,26232,1,69
31021,92283,1,65
92283,31021,1,65
31022,92283,1,65
92283,31022,1,65
31042,92283,1,67
92283,31042,1,67
31046,92283,1,66
92283,31046,1,66
27512,39630,1,58
39630,27512,1,58
27512,39631,1,60
39631,27512,1,60
29044,39630,1,66
39630,29044,1,66
29044,39631,1,69
39631,29044,1,69
29308,39630,1,53
39630,29308,1,53
29308,39631,1,55
39631,29308,1,55
26264,39622,1,52
39622,26264,1,52
26264,38265,1,61
38265,26264,1,61
26266,39622,1,68
39622,26266,1,68
26266,38265,1,59
38265,26266,1,59
27746,39622,1,65
39622,27746,1,65
27746,38265,1,66
38265,27746,1,66
26267,39622,1,49
39622,26267,1,49
26267,39620,1,70
39620,26267,1,70
26350,39622,1,54
39622,26350,1,54
39620,39622,1,30
39622,39620,1,30
26332,26375,0,
26375,26332,0,
26332,26333,0,
26333,26332,0,
26332,26345,1,68
26345,26332,1,68
26332,26337,1,30
26337,26332,1,30
26332,26339,1,30
26339,26332,1,30
26332,26334,1,37
26334,26332,1,37
26332,26346,1,62
26346,26332,1,62
26332,26343,1,54
26343,26332,1,54
26333,26375,0,
26375,26333,0,
26333,26337,0,
26337,26333,0,
26333,26339,0,
26339,26333,0,
26333,41865,1,70
41865,26333,1,70
26333,26334,1,30
26334,26333,1,30
26333,26346,1,67
26346,26333,1,67
26333,26343,1,60
26343,26333,1,60
26334,26375,1,49
26375,26334,1,49
26334,26337,0,
26337,26334,0,
26334,26339,0,
26339,26334,0,
26334,41920,1,69
41920,26334,1,69
26334,41861,1,69
41861,26334,1,69
26337,26375,1,42
26375,26337,1,42
26337,26339,0,
26339,26337,0,
26337,41920,1,71
41920,26337,1,71
26337,41861,1,69
41861,26337,1,69
26339,26375,1,35
26375,26339,1,35
26339,41861,1,70
41861,26339,1,70
26339,26343,1,71
26343,26339,1,71
26343,26375,1,48
26375,26343,1,48
26343,26345,0,
26345,26343,0,
26343,26351,1,67
26351,26343,1,67
26343,41865,1,51
41865,26343,1,51
26343,29945,1,62
29945,26343,1,62
26343,41861,1,70
41861,26343,1,70
26343,26346,0,
26346,26343,0,
26343,26344,1,30
26344,26343,1,30
26343,26365,1,71
26365,26343,1,71
26343,26349,1,56
26349,26343,1,56
26340,26342,0,
26342,26340,0,
26340,28617,1,63
28617,26340,1,63
26340,28616,1,56
28616,26340,1,56
26340,92203,1,66
92203,26340,1,66
26340,26347,1,45
26347,26340,1,45
26342,28617,1,57
28617,26342,1,57
26342,28616,1,49
28616,26342,1,49
26342,92203,1,60
92203,26342,1,60
26342,27560,1,70
27560,26342,1,70
26342,26347,1,37
26347,26342,1,37
26342,43723,1,68
43723,26342,1,68
28616,28617,0,
28617,28616,0,
28616,92203,0,
92203,28616,0,
26347,88902,1,65
88902,26347,1,65
26347,28617,1,38
28617,26347,1,38
26347,28616,1,30
28616,26347,1,30
26347,92203,1,42
92203,26347,1,42
26347,27560,1,66
27560,26347,1,66
26347,43723,1,66
43723,26347,1,66
27560,88902,0,
88902,27560,0,
43723,88902,0,
88902,43723,0,
26353,28946,1,62
28946,26353,1,62
26353,28556,1,68
28556,26353,1,68
26353,26364,1,35
26364,26353,1,35
26353,26354,0,
26354,26353,0,
26353,29945,0,
29945,26353,0,
26353,26356,1,30
26356,26353,1,30
26353,26904,1,55
26904,26353,1,55
26353,26365,1,39
26365,26353,1,39
26904,28946,1,56
28946,26904,1,56
26904,87941,1,32
87941,26904,1,32
26904,28326,1,52
28326,26904,1,52
26904,27285,1,42
27285,26904,1,42
26904,27745,1,59
27745,26904,1,59
26904,28556,0,
28556,26904,0,
26904,41864,1,54
41864,26904,1,54
26904,29945,1,63
29945,26904,1,63
26904,41860,1,33
41860,26904,1,33
28556,87941,0,
87941,28556,0,
28556,29599,1,70
29599,28556,1,70
28556,41864,1,38
41864,28556,1,38
28556,41860,0,
41860,28556,0,
26354,28946,1,59
28946,26354,1,59
26354,26356,0,
26356,26354,0,
26354,26365,1,30
26365,26354,1,30
26354,26364,1,30
26364,26354,1,30
26354,26904,1,65
26904,26354,1,65
26354,29945,1,30
29945,26354,1,30
26355,26357,0,
26357,26355,0,
26355,87881,1,30
87881,26355,1,30
26357,87881,0,
87881,26357,0,
26356,26364,0,
26364,26356,0,
26356,29945,1,30
29945,26356,1,30
26356,26365,0,
26365,26356,0,
26364,29945,1,35
29945,26364,1,35
26364,26365,0,
26365,26364,0,
26365,29945,1,38
29945,26365,1,38
26361,26363,1,30
26363,26361,1,30
26361,26370,1,45
26370,26361,1,45
26361,92123,1,53
92123,26361,1,53
26361,26362,0,
26362,26361,0,
26362,26370,1,32
26370,26362,1,32
26362,26363,0,
26363,26362,0,
26362,92123,1,52
92123,26362,1,52
26362,581,1,62
581,26362,1,62
26363,26370,0,
26370,26363,0,
26363,92123,1,55
92123,26363,1,55
26363,581,1,48
581,26363,1,48
26370,92123,1,64
92123,26370,1,64
26370,581,1,30
581,26370,1,30
26372,26374,1,30
26374,26372,1,30
26372,87921,0,
87921,26372,0,
26374,87921,0,
87921,26374,0,
26406,42588,0,
42588,26406,0,
26418,26448,0,
26448,26418,0,
26454,32795,1,69
32795,26454,1,69
26462,26550,1,58
26550,26462,1,58
26558,29138,1,56
29138,26558,1,56
26563,26650,0,
26650,26563,0,
26571,33070,1,45
33070,26571,1,45
26629,39721,1,46
39721,26629,1,46
26692,26851,0,
26851,26692,0,
26693,26744,0,
26744,26693,0,
26695,26742,0,
26742,26695,0,
26698,27048,0,
27048,26698,0,
26699,26738,0,
26738,26699,0,
26728,33069,1,31
33069,26728,1,31
26739,26885,1,30
26885,26739,1,30
26739,26778,1,47
26778,26739,1,47
26739,26754,0,
26754,26739,0,
26754,26885,1,30
26885,26754,1,30
26754,26778,1,30
26778,26754,1,30
26740,26753,0,
26753,26740,0,
26743,26750,0,
26750,26743,0,
26746,26883,0,
26883,26746,0,
26751,27074,0,
27074,26751,0,
26756,27069,0,
27069,26756,0,
26758,26811,1,30
26811,26758,1,30
26769,90704,1,35
90704,26769,1,35
26778,26885,1,42
26885,26778,1,42
26783,26880,0,
26880,26783,0,
26790,26873,0,
26873,26790,0,
26791,26872,0,
26872,26791,0,
26795,26868,0,
26868,26795,0,
26796,33905,1,68
33905,26796,1,68
26837,26874,0,
26874,26837,0,
26841,26871,1,55
26871,26841,1,55
26842,26869,0,
26869,26842,0,
26843,87961,0,
87961,26843,0,
26850,26884,0,
26884,26850,0,
26853,32327,1,68
32327,26853,1,68
26853,32328,1,58
32328,26853,1,58
26853,26881,0,
26881,26853,0,
26856,26878,0,
26878,26856,0,
26858,26877,1,30
26877,26858,1,30
26865,26870,0,
26870,26865,0,
26887,27070,0,
27070,26887,0,
26900,32794,0,
32794,26900,0,
27122,29955,1,30
29955,27122,1,30
27122,27155,1,63
27155,27122,1,63
27124,27235,0,
27235,27124,0,
27128,27162,1,63
27162,27128,1,63
27129,27161,0,
27161,27129,0,
27130,31894,1,46
31894,27130,1,46
27130,27160,0,
27160,27130,0,
27130,31893,1,53
31893,27130,1,53
27160,31894,1,40
31894,27160,1,40
27160,31893,1,47
31893,27160,1,47
27131,27159,1,30
27159,27131,1,30
27134,31850,0,
31850,27134,0,
27135,31847,0,
31847,27135,0,
27136,31843,0,
31843,27136,0,
27138,27227,1,48
27227,27138,1,48
27142,92725,0,
92725,27142,0,
27143,31835,0,
31835,27143,0,
27144,31836,0,
31836,27144,0,
27144,31840,1,62
31840,27144,1,62
31836,31840,1,60
31840,31836,1,60
27156,29953,0,
29953,27156,0,
27157,29951,0,
29951,27157,0,
27163,27188,0,
27188,27163,0,
27165,27186,0,
27186,27165,0,
27166,27185,0,
27185,27166,0,
27173,34470,0,
34470,27173,0,
27174,27229,0,
27229,27174,0,
27179,27225,0,
27225,27179,0,
27192,31690,1,30
31690,27192,1,30
27193,27228,0,
27228,27193,0,
27193,31810,1,34
31810,27193,1,34
27228,31810,1,45
31810,27228,1,45
27194,31888,0,
31888,27194,0,
27195,27226,0,
27226,27195,0,
27199,27222,0,
27222,27199,0,
27200,27220,0,
27220,27200,0,
27213,34465,0,
34465,27213,0,
27214,27232,0,
27232,27214,0,
27221,34489,0,
34489,27221,0,
27223,34482,0,
34482,27223,0,
27224,34480,0,
34480,27224,0,
27238,27463,0,
27463,27238,0,
27243,37193,0,
37193,27243,0,
27256,28946,1,66
28946,27256,1,66
27256,28881,1,42
28881,27256,1,42
27304,27444,0,
27444,27304,0,
27328,27403,0,
27403,27328,0,
27340,27423,0,
27423,27340,0,
27372,32068,1,40
32068,27372,1,40
27372,32992,1,31
32992,27372,1,31
32068,32992,1,42
32992,32068,1,42
27373,32981,1,53
32981,27373,1,53
27450,88801,1,50
88801,27450,1,50
27513,27536,0,
27536,27513,0,
27536,29390,1,68
29390,27536,1,68
27538,39968,1,53
39968,27538,1,53
27539,32309,0,
32309,27539,0,
27539,31109,1,58
31109,27539,1,58
27539,31108,1,54
31108,27539,1,54
27540,32310,0,
32310,27540,0,
27541,32311,0,
32311,27541,0,
27542,32312,0,
32312,27542,0,
27547,32324,1,71
32324,27547,1,71
27547,32975,0,
32975,27547,0,
27552,32983,0,
32983,27552,0,
27553,27567,1,44
27567,27553,1,44
27556,27564,0,
27564,27556,0,
27557,27563,0,
27563,27557,0,
27558,27562,0,
27562,27558,0,
27558,30661,1,50
30661,27558,1,50
27558,30662,1,41
30662,27558,1,41
27562,30661,1,55
30661,27562,1,55
27562,30662,1,46
30662,27562,1,46
27632,37203,0,
37203,27632,0,
27633,37201,1,71
37201,27633,1,71
27633,37199,1,61
37199,27633,1,61
27633,37198,0,
37198,27633,0,
37198,37201,1,67
37201,37198,1,67
37198,37199,1,57
37199,37198,1,57
27634,37197,0,
37197,27634,0,
27635,37195,1,30
37195,27635,1,30
27731,27950,1,30
27950,27731,1,30
27732,27949,1,37
27949,27732,1,37
27733,27948,1,37
27948,27733,1,37
27734,27821,0,
27821,27734,0,
27767,30114,0,
30114,27767,0,
27786,27836,1,30
27836,27786,1,30
27806,32836,1,46
32836,27806,1,46
27877,27937,0,
27937,27877,0,
27878,27936,0,
27936,27878,0,
28119,28120,0,
28120,28119,0,
28121,33622,1,59
33622,28121,1,59
28333,28335,1,46
28335,28333,1,46
28333,28334,1,38
28334,28333,1,38
28335,28336,1,48
28336,28335,1,48
28337,28338,0,
28338,28337,0,
28343,28344,0,
28344,28343,0,
28345,28346,1,41
28346,28345,1,41
28347,28348,0,
28348,28347,0,
28349,28350,0,
28350,28349,0,
28558,28722,0,
28722,28558,0,
28559,32232,1,30
32232,28559,1,30
28559,28720,0,
28720,28559,0,
28559,32233,1,50
32233,28559,1,50
28720,32232,0,
32232,28720,0,
28720,32233,1,43
32233,28720,1,43
28560,90306,0,
90306,28560,0,
28561,28719,0,
28719,28561,0,
28566,93193,1,38
93193,28566,1,38
28566,93194,1,50
93194,28566,1,50
28589,88504,1,38
88504,28589,1,38
28590,30233,1,35
30233,28590,1,35
28590,30232,1,42
30232,28590,1,42
28596,29389,0,
29389,28596,0,
28597,30127,1,47
30127,28597,1,47
28598,30130,1,51
30130,28598,1,51
28599,29057,1,58
29057,28599,1,58
28604,29420,1,63
29420,28604,1,63
28617,92203,0,
92203,28617,0,
28625,28726,1,32
28726,28625,1,32
28630,28724,0,
28724,28630,0,
28632,87802,0,
87802,28632,0,
28633,29393,1,30
29393,28633,1,30
28634,32998,1,55
32998,28634,1,55
28634,29406,0,
29406,28634,0,
29406,32998,1,62
32998,29406,1,62
28635,29366,0,
29366,28635,0,
28637,30149,1,40
30149,28637,1,40
28647,30746,1,55
30746,28647,1,55
28647,30948,1,54
30948,28647,1,54
28657,33319,0,
33319,28657,0,
28680,28750,0,
28750,28680,0,
28681,28749,0,
28749,28681,0,
28688,28742,0,
28742,28688,0,
28689,28741,0,
28741,28689,0,
28690,28740,0,
28740,28690,0,
28694,28736,0,
28736,28694,0,
28695,28735,1,32
28735,28695,1,32
28697,28762,0,
28762,28697,0,
28714,93190,0,
93190,28714,0,
28715,28716,0,
28716,28715,0,
28717,28718,0,
28718,28717,0,
28763,28789,0,
28789,28763,0,
28794,33499,0,
33499,28794,0,
28882,28924,1,70
28924,28882,1,70
28903,3244,1,67
3244,28903,1,67
28903,31987,1,43
31987,28903,1,43
28945,32023,0,
32023,28945,0,
28960,29672,1,45
29672,28960,1,45
28976,32778,0,
32778,28976,0,
28979,29107,0,
29107,28979,0,
28986,28990,0,
28990,28986,0,
28993,28995,0,
28995,28993,0,
28996,28997,0,
28997,28996,0,
28998,28999,1,48
28999,28998,1,48
29009,29010,1,30
29010,29009,1,30
29011,29012,1,69
29012,29011,1,69
29017,29708,1,45
29708,29017,1,45
29018,29019,0,
29019,29018,0,
29020,29021,0,
29021,29020,0,
29022,29023,0,
29023,29022,0,
29024,29025,0,
29025,29024,0,
29026,29027,0,
29027,29026,0,
29028,29029,1,35
29029,29028,1,35
29030,29031,0,
29031,29030,0,
29032,92348,0,
92348,29032,0,
29034,29382,0,
29382,29034,0,
29035,29036,0,
29036,29035,0,
29038,92406,0,
92406,29038,0,
29039,29041,0,
29041,29039,0,
29045,29046,0,
29046,29045,0,
29048,29051,0,
29051,29048,0,
29052,29943,1,35
29943,29052,1,35
29052,30773,1,35
30773,29052,1,35
29053,29054,0,
29054,29053,0,
29055,29056,0,
29056,29055,0,
29057,29058,1,46
29058,29057,1,46
29085,32780,1,68
32780,29085,1,68
29094,29095,1,30
29095,29094,1,30
29094,29871,1,55
29871,29094,1,55
29095,29871,1,39
29871,29095,1,39
29095,29873,1,67
29873,29095,1,67
29871,29873,1,33
29873,29871,1,33
29097,29884,1,68
29884,29097,1,68
29097,29882,1,33
29882,29097,1,33
29100,30248,0,
30248,29100,0,
29101,29118,1,33
29118,29101,1,33
29123,29130,1,47
29130,29123,1,47
29124,29125,0,
29125,29124,0,
29126,29127,0,
29127,29126,0,
29128,29129,0,
29129,29128,0,
29134,41785,1,71
41785,29134,1,71
29135,32649,1,58
32649,29135,1,58
29139,29140,0,
29140,29139,0,
29139,30521,1,67
30521,29139,1,67
29140,30521,1,57
30521,29140,1,57
29141,89865,1,60
89865,29141,1,60
29141,29142,1,39
29142,29141,1,39
29141,41903,1,64
41903,29141,1,64
29142,89865,1,30
89865,29142,1,30
29142,41903,1,30
41903,29142,1,30
29146,89663,1,65
89663,29146,1,65
29147,29148,1,69
29148,29147,1,69
29155,29157,0,
29157,29155,0,
29155,31960,1,41
31960,29155,1,41
29157,31960,1,30
31960,29157,1,30
29158,29159,0,
29159,29158,0,
29161,32770,1,39
32770,29161,1,39
29163,29164,1,44
29164,29163,1,44
29165,29166,1,38
29166,29165,1,38
29167,29168,1,37
29168,29167,1,37
29169,29170,1,45
29170,29169,1,45
29174,30524,1,66
30524,29174,1,66
29174,30464,1,61
30464,29174,1,61
30464,30524,0,
30524,30464,0,
29227,30774,1,64
30774,29227,1,64
29331,33361,0,
33361,29331,0,
29368,29369,1,35
29369,29368,1,35
29370,29371,1,30
29371,29370,1,30
29372,29373,0,
29373,29372,0,
29374,29375,0,
29375,29374,0,
