route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
27,1,6873911,Terminal Capão Raso,,1,,2953
27,1,6873912,Terminal CIC,,0,,2106
27,1,6873913,Terminal Capão Raso,,1,,2953
27,1,6873914,Terminal CIC,,0,,2106
27,1,6873915,Terminal Capão Raso,,1,,2953
27,1,6873916,Terminal CIC,,0,,2106
27,1,6873917,Terminal Capão Raso,,1,,2953
27,1,6873918,Terminal CIC,,0,,2106
27,1,6873919,Terminal Capão Raso,,1,,2953
27,1,6873920,Terminal CIC,,0,,2106
27,1,6873921,Terminal Capão Raso,,1,,2953
27,1,6873922,Terminal CIC,,0,,2106
27,1,6873923,Terminal Capão Raso,,1,,2953
27,1,6873924,Terminal CIC,,0,,2106
27,1,6873925,Terminal Capão Raso,,1,,2953
27,1,6873926,Terminal CIC,,0,,2106
27,1,6873927,Terminal Capão Raso,,1,,2953
27,1,6873929,Terminal Capão Raso,,1,,2953
27,1,6873930,Terminal CIC,,0,,2106
27,1,6873931,Terminal Capão Raso,,1,,2953
27,1,6873932,Terminal CIC,,0,,2106
27,1,6873933,Terminal Capão Raso,,1,,2953
27,1,6873934,Terminal CIC,,0,,2106
27,1,6873935,Terminal Capão Raso,,1,,2953
27,1,6873936,Terminal CIC,,0,,2106
27,1,6873937,Terminal Capão Raso,,1,,2953
27,1,6873938,Terminal Capão Raso,,1,,2953
27,1,6873939,Terminal CIC,,0,,2106
27,1,6873940,Terminal Capão Raso,,1,,2953
27,1,6873941,Terminal CIC,,0,,2106
27,1,6873942,Terminal Capão Raso,,1,,2953
27,1,6873943,Terminal Capão Raso,,1,,2953
27,1,6873944,Terminal CIC,,0,,2106
27,1,6873945,Terminal Capão Raso,,1,,2953
27,1,6873946,Terminal CIC,,0,,2106
27,1,6873947,Terminal Capão Raso,,1,,2953
27,1,6873948,Terminal CIC,,0,,2106
27,1,6873949,Terminal Capão Raso,,1,,2953
27,1,6873950,Terminal CIC,,0,,2106
142,1,6873952,Bairro Carbomafra (Início de operação),,0,,4822
142,1,6873953,Bairro Carbomafra (Início de operação),,0,,4822
142,1,6873954,Bairro Carbomafra,,0,,4824
142,1,6873956,Terminal Capão Raso,,0,,4821
142,1,6873957,Terminal Capão Raso,,0,,4821
142,1,6873958,Terminal Capão Raso,,0,,4821
142,1,6873959,Terminal Capão Raso,,0,,4821
142,1,6873960,Terminal Capão Raso,,0,,4821
142,1,6873961,Terminal Capão Raso,,0,,4821
142,1,6873962,Terminal Capão Raso,,0,,4821
142,1,6873963,Terminal CIC / Sentido BOSCH,,0,,4823
142,1,6873964,Terminal CIC / Sentido BOSCH,,0,,4823
142,1,6873965,Terminal CIC / Sentido BOSCH,,0,,4823
142,1,6873966,Bairro Carbomafra (Início de operação),,0,,4822
142,1,6873967,Bairro Carbomafra (Início de operação),,0,,4822
33,1,6873968,Cassiopéia (Circular),,0,,1796
33,1,6873969,Cassiopéia (Circular),,0,,1796
33,1,6873970,Cassiopéia (Circular),,0,,1796
33,1,6873971,Cassiopéia (Circular),,0,,1796
33,1,6873972,Cassiopéia (Circular),,0,,1796
33,1,6873973,Cassiopéia (Circular),,0,,1796
33,1,6873974,Cassiopéia (Circular),,0,,1796
33,1,6873975,Cassiopéia (Circular),,0,,1796
33,1,6873976,Cassiopéia (Circular),,0,,1796
33,1,6873977,Cassiopéia (Circular),,0,,1796
33,1,6873978,Cassiopéia (Circular),,0,,1796
33,1,6873979,Cassiopéia (Circular),,0,,1796
33,1,6873980,Cassiopéia (Circular),,0,,1796
33,1,6873981,Cassiopéia (Circular),,0,,1796
33,1,6873982,Cassiopéia (Circular),,0,,1796
33,1,6873983,Cassiopéia (Circular),,0,,1796
33,1,6873984,Cassiopéia (Circular),,0,,1796
33,1,6873985,Cassiopéia (Circular),,0,,1796
33,1,6873986,Cassiopéia (Circular),,0,,1796
33,1,6873987,Cassiopéia (Circular),,0,,1796
33,1,6873988,Cassiopéia (Circular),,0,,1796
33,1,6873989,Cassiopéia (Circular),,0,,1796
33,1,6873990,Cassiopéia (Circular),,0,,1796
33,1,6873991,Cassiopéia (Circular),,0,,1796
33,1,6873992,Cassiopéia (Circular),,0,,1796
33,1,6873993,Cassiopéia (Circular),,0,,1796
33,1,6873994,Cassiopéia (Circular),,0,,1796
33,1,6873995,Cassiopéia (Circular),,0,,1796
33,1,6873996,Cassiopéia (Circular),,0,,1796
33,1,6873997,Cassiopéia (Circular),,0,,1796
33,1,6873998,Cassiopéia (Circular),,0,,1796
33,1,6873999,Cassiopéia (Circular),,0,,1796
33,1,6874000,Cassiopéia (Circular),,0,,1796
33,1,6874001,Cassiopéia (Circular),,0,,1796
33,1,6874002,Cassiopéia (Circular),,0,,1796
33,1,6874003,Cassiopéia (Circular),,0,,1796
33,1,6874004,Cassiopéia (Circular),,0,,1796
33,1,6874005,Cassiopéia (Circular),,0,,1796
33,1,6874006,Cassiopéia (Circular),,0,,1796
33,1,6874007,Cassiopéia (Circular),,0,,1796
33,1,6874008,Cassiopéia (Circular),,0,,1796
33,1,6874009,Cassiopéia (Circular),,0,,1796
33,1,6874010,Cassiopéia (Circular),,0,,1796
316,1,6874011,Terminal Pinheirinho,,1,,2117
316,1,6874012,Caximba / Olaria,,0,,2116
316,1,6874013,Terminal Pinheirinho,,1,,2117
316,1,6874014,Caximba / Olaria,,0,,2116
316,1,6874015,Terminal Pinheirinho,,1,,2117
316,1,6874016,Caximba / Olaria,,0,,2116
316,1,6874017,Terminal Pinheirinho,,1,,2117
316,1,6874018,Caximba / Olaria,,0,,2116
316,1,6874019,Terminal Pinheirinho,,1,,2117
316,1,6874020,Caximba / Olaria,,0,,2116
316,1,6874021,Terminal Pinheirinho,,1,,2117
316,1,6874022,Caximba / Olaria,,0,,2116
316,1,6874023,Terminal Pinheirinho,,1,,2117
316,1,6874024,Caximba / Olaria,,0,,2116
316,1,6874025,Terminal Pinheirinho,,1,,2117
316,1,6874026,Caximba / Olaria,,0,,2116
316,1,6874027,Terminal Pinheirinho,,1,,2117
316,1,6874028,Caximba / Olaria,,0,,2116
316,1,6874029,Terminal Pinheirinho,,1,,2117
316,1,6874030,Terminal Pinheirinho,,1,,2117
316,1,6874031,Caximba / Olaria,,0,,2116
316,1,6874032,Terminal Pinheirinho,,1,,2117
316,1,6874033,Caximba / Olaria,,0,,2116
316,1,6874034,Terminal Pinheirinho,,1,,2117
316,1,6874035,Caximba / Olaria,,0,,2116
316,1,6874036,Terminal Pinheirinho,,1,,2117
316,1,6874037,Caximba / Olaria,,0,,2116
316,1,6874038,Terminal Pinheirinho,,1,,2117
316,1,6874039,Caximba / Olaria,,0,,2116
316,1,6874040,Terminal Pinheirinho,,1,,2117
316,1,6874041,Caximba / Olaria,,0,,2116
316,1,6874042,Terminal Pinheirinho,,1,,2117
316,1,6874043,Caximba / Olaria,,0,,2116
316,1,6874044,Terminal Pinheirinho,,1,,2117
316,1,6874045,Caximba / Olaria,,0,,2116
316,1,6874046,Terminal Pinheirinho,,1,,2117
316,1,6874047,Caximba / Olaria,,0,,2116
316,1,6874048,Terminal Pinheirinho,,1,,2117
316,1,6874049,Caximba / Olaria,,0,,2116
316,1,6874050,Terminal Pinheirinho,,1,,2117
316,1,6874051,Caximba / Olaria,,0,,2116
316,1,6874052,Terminal Pinheirinho,,1,,2117
316,1,6874053,Caximba / Olaria,,0,,2116
316,1,6874054,Terminal Pinheirinho,,1,,2117
316,1,6874055,Caximba / Olaria,,0,,2116
316,1,6874056,Terminal Pinheirinho,,1,,2117
316,1,6874057,Terminal Pinheirinho,,1,,2117
316,1,6874058,Caximba / Olaria,,0,,2116
316,1,6874060,Caximba / Olaria,,0,,2116
316,1,6874061,Terminal Pinheirinho,,1,,2117
316,1,6874062,Caximba / Olaria,,0,,2116
316,1,6874063,Terminal Pinheirinho,,1,,2117
316,1,6874064,Caximba / Olaria,,0,,2116
316,1,6874065,Terminal Pinheirinho,,1,,2117
316,1,6874066,Caximba / Olaria,,0,,2116
316,1,6874067,Terminal Pinheirinho,,1,,2117
316,1,6874068,Caximba / Olaria,,0,,2116
316,1,6874069,Terminal Pinheirinho,,1,,2117
279,1,6874071,Terminal Boqueirão,,0,,1866
279,1,6874072,Terminal Centenário,,1,,1867
279,1,6874073,Terminal Boqueirão,,0,,1866
279,1,6874074,Terminal Centenário,,1,,1867
279,1,6874075,Terminal Boqueirão,,0,,1866
279,1,6874076,Terminal Centenário,,1,,1867
279,1,6874077,Terminal Boqueirão,,0,,1866
279,1,6874078,Terminal Centenário,,1,,1867
279,1,6874079,Terminal Boqueirão,,0,,1866
279,1,6874080,Terminal Centenário,,1,,1867
279,1,6874081,Terminal Boqueirão,,0,,1866
279,1,6874082,Terminal Centenário,,1,,1867
279,1,6874083,Terminal Boqueirão,,0,,1866
279,1,6874084,Terminal Centenário,,1,,1867
279,1,6874085,Terminal Boqueirão,,0,,1866
279,1,6874086,Terminal Centenário,,1,,1867
279,1,6874087,Terminal Boqueirão,,0,,1866
279,1,6874088,Terminal Centenário,,1,,1867
279,1,6874089,Terminal Boqueirão,,0,,1866
279,1,6874090,Terminal Centenário,,1,,1867
279,1,6874091,Terminal Boqueirão,,0,,1866
279,1,6874092,Terminal Centenário,,1,,1867
279,1,6874093,Terminal Boqueirão,,0,,1866
279,1,6874094,Terminal Centenário,,1,,1867
279,1,6874095,Terminal Boqueirão,,0,,1866
279,1,6874096,Terminal Centenário,,1,,1867
279,1,6874097,Terminal Boqueirão,,0,,1866
279,1,6874098,Terminal Centenário,,1,,1867
279,1,6874099,Terminal Boqueirão,,0,,1866
279,1,6874100,Terminal Centenário,,1,,1867
279,1,6874101,Terminal Boqueirão,,0,,1866
279,1,6874102,Terminal Centenário,,1,,1867
279,1,6874103,Terminal Boqueirão,,0,,1866
279,1,6874104,Terminal Centenário,,1,,1867
279,1,6874105,Terminal Boqueirão,,0,,1866
279,1,6874106,Terminal Centenário,,1,,1867
279,1,6874107,Terminal Boqueirão,,0,,1866
279,1,6874108,Terminal Centenário,,1,,1867
279,1,6874109,Terminal Boqueirão,,0,,1866
279,1,6874110,Terminal Centenário,,1,,1867
279,1,6874111,Terminal Boqueirão,,0,,1866
279,1,6874112,Terminal Centenário,,1,,1867
279,1,6874113,Terminal Boqueirão,,0,,1866
279,1,6874114,Terminal Centenário,,1,,1867
279,1,6874115,Terminal Boqueirão,,0,,1866
279,1,6874116,Terminal Boqueirão,,0,,1866
279,1,6874117,Terminal Centenário,,1,,1867
279,1,6874118,Terminal Boqueirão,,0,,1866
279,1,6874119,Terminal Centenário,,1,,1867
279,1,6874120,Terminal Boqueirão,,0,,1866
279,1,6874121,Terminal Centenário,,1,,1867
279,1,6874122,Terminal Boqueirão,,0,,1866
279,1,6874123,Terminal Centenário,,1,,1867
279,1,6874125,Terminal Boqueirão,,0,,1866
279,1,6874126,Terminal Centenário,,1,,1867
279,1,6874127,Terminal Boqueirão,,0,,1866
279,1,6874128,Terminal Centenário,,1,,1867
279,1,6874129,Terminal Boqueirão,,0,,1866
279,1,6874130,Terminal Centenário,,1,,1867
279,1,6874131,Terminal Boqueirão,,0,,1866
279,1,6874132,Terminal Centenário,,1,,1867
279,1,6874133,Terminal Boqueirão,,0,,1866
279,1,6874134,Terminal Centenário,,1,,1867
279,1,6874135,Terminal Boqueirão,,0,,1866
279,1,6874136,Terminal Centenário,,1,,1867
279,1,6874137,Terminal Boqueirão,,0,,1866
279,1,6874138,Terminal Centenário,,1,,1867
279,1,6874139,Terminal Boqueirão,,0,,1866
279,1,6874140,Terminal Centenário,,1,,1867
279,1,6874141,Terminal Boqueirão,,0,,1866
279,1,6874142,Terminal Centenário,,1,,1867
279,1,6874143,Terminal Boqueirão,,0,,1866
279,1,6874144,Terminal Centenário,,1,,1867
279,1,6874145,Terminal Boqueirão,,0,,1866
279,1,6874146,Terminal Centenário,,1,,1867
279,1,6874147,Terminal Boqueirão,,0,,1866
279,1,6874148,Terminal Centenário,,1,,1867
279,1,6874149,Terminal Boqueirão,,0,,1866
279,1,6874150,Terminal Centenário,,1,,1867
279,1,6874151,Terminal Boqueirão,,0,,1866
279,1,6874152,Terminal Centenário,,1,,1867
279,1,6874153,Terminal Boqueirão,,0,,1866
279,1,6874154,Terminal Centenário,,1,,1867
279,1,6874155,Terminal Boqueirão,,0,,1866
279,1,6874156,Terminal Centenário,,1,,1867
279,1,6874157,Terminal Boqueirão,,0,,1866
279,1,6874158,Terminal Centenário,,1,,1867
279,1,6874159,Terminal Boqueirão,,0,,1866
279,1,6874160,Terminal Centenário,,1,,1867
279,1,6874161,Terminal Boqueirão,,0,,1866
279,1,6874162,Terminal Centenário,,1,,1867
279,1,6874163,Terminal Boqueirão,,0,,1866
279,1,6874164,Terminal Centenário,,1,,1867
279,1,6874165,Terminal Boqueirão,,0,,1866
279,1,6874166,Terminal Centenário,,1,,1867
279,1,6874167,Terminal Boqueirão,,0,,1866
279,1,6874168,Terminal Centenário,,1,,1867
279,1,6874169,Terminal Boqueirão,,0,,1866
279,1,6874170,Terminal Centenário,,1,,1867
279,1,6874171,Terminal Boqueirão,,0,,1866
279,1,6874172,Terminal Centenário,,1,,1867
279,1,6874173,Terminal Boqueirão,,0,,1866
279,1,6874174,Terminal Centenário,,1,,1867
279,1,6874175,Terminal Boqueirão,,0,,1866
279,1,6874176,Terminal Centenário,,1,,1867
279,1,6874177,Terminal Centenário,,1,,1867
279,1,6874178,Terminal Boqueirão,,0,,1866
279,1,6874179,Terminal Centenário,,1,,1867
279,1,6874180,Terminal Boqueirão,,0,,1866
279,1,6874181,Terminal Centenário,,1,,1867
279,1,6874182,Terminal Boqueirão,,0,,1866
279,1,6874183,Terminal Centenário,,1,,1867
279,1,6874184,Terminal Boqueirão,,0,,1866
279,1,6874185,Terminal Centenário,,1,,1867
279,1,6874186,Terminal Centenário,,1,,1867
279,1,6874187,Terminal Boqueirão,,0,,1866
279,1,6874188,Terminal Centenário,,1,,1867
279,1,6874189,Terminal Boqueirão,,0,,1866
279,1,6874190,Terminal Centenário,,1,,1867
279,1,6874191,Terminal Boqueirão,,0,,1866
279,1,6874192,Terminal Centenário,,1,,1867
783,1,6874193,Terminal Hauer,,1,,1871
783,1,6874194,Terminal Centenário,,0,,1870
783,1,6874195,Terminal Hauer,,1,,1871
783,1,6874196,Terminal Centenário,,0,,1870
783,1,6874197,Terminal Hauer,,1,,1871
783,1,6874198,Terminal Centenário,,0,,1870
783,1,6874199,Terminal Hauer,,1,,1871
783,1,6874200,Terminal Centenário,,0,,1870
783,1,6874201,Terminal Hauer,,1,,1871
783,1,6874202,Terminal Centenário,,0,,1870
783,1,6874203,Terminal Hauer,,1,,1871
783,1,6874204,Terminal Centenário,,0,,1870
783,1,6874205,Terminal Hauer,,1,,1871
783,1,6874206,Terminal Centenário,,0,,1870
783,1,6874207,Terminal Hauer,,1,,1871
783,1,6874208,Terminal Centenário,,0,,1870
783,1,6874209,Terminal Hauer,,1,,1871
783,1,6874210,Terminal Centenário,,0,,1870
783,1,6874211,Terminal Hauer,,1,,1871
783,1,6874212,Terminal Centenário,,0,,1870
783,1,6874213,Terminal Hauer,,1,,1871
783,1,6874214,Terminal Centenário,,0,,1870
783,1,6874215,Terminal Hauer,,1,,1871
783,1,6874216,Terminal Centenário,,0,,1870
783,1,6874217,Terminal Hauer,,1,,1871
783,1,6874218,Terminal Centenário,,0,,1870
783,1,6874220,Terminal Hauer,,1,,1871
783,1,6874221,Terminal Centenário,,0,,1870
783,1,6874222,Terminal Hauer,,1,,1871
783,1,6874223,Terminal Centenário,,0,,1870
783,1,6874224,Terminal Hauer,,1,,1871
783,1,6874225,Terminal Hauer,,1,,1871
783,1,6874226,Terminal Centenário,,0,,1870
783,1,6874227,Terminal Hauer,,1,,1871
783,1,6874228,Terminal Centenário,,0,,1870
783,1,6874231,Terminal Hauer,,1,,1871
783,1,6874232,Terminal Centenário,,0,,1870
783,1,6874233,Terminal Hauer,,1,,1871
783,1,6874234,Terminal Centenário,,0,,1870
783,1,6874236,Terminal Centenário,,0,,1870
783,1,6874237,Terminal Hauer,,1,,1871
783,1,6874238,Terminal Centenário,,0,,1870
783,1,6874239,Terminal Hauer,,1,,1871
783,1,6874240,Terminal Centenário,,0,,1870
783,1,6874241,Terminal Centenário,,0,,1870
783,1,6874242,Terminal Hauer,,1,,1871
783,1,6874243,Terminal Centenário,,0,,1870
783,1,6874244,Terminal Hauer,,1,,1871
783,1,6874246,Terminal Hauer,,1,,1871
783,1,6874247,Terminal Centenário,,0,,1870
783,1,6874248,Terminal Hauer,,1,,1871
783,1,6874249,Terminal Centenário,,0,,1870
783,1,6874251,Terminal Centenário,,0,,1870
783,1,6874252,Terminal Hauer,,1,,1871
783,1,6874253,Terminal Centenário,,0,,1870
783,1,6874254,Terminal Hauer,,1,,1871
783,1,6874256,Terminal Centenário,,0,,1870
783,1,6874257,Terminal Hauer,,1,,1871
783,1,6874258,Terminal Centenário,,0,,1870
783,1,6874259,Terminal Hauer,,1,,1871
783,1,6874260,Terminal Centenário,,0,,1870
783,1,6874261,Terminal Hauer,,1,,1871
783,1,6874262,Terminal Centenário,,0,,1870
783,1,6874263,Terminal Hauer,,1,,1871
783,1,6874264,Terminal Centenário,,0,,1870
783,1,6874265,Terminal Hauer,,1,,1871
783,1,6874266,Terminal Centenário,,0,,1870
783,1,6874267,Terminal Hauer,,1,,1871
783,1,6874268,Terminal Centenário,,0,,1870
783,1,6874269,Terminal Hauer,,1,,1871
783,1,6874270,Terminal Centenário,,0,,1870
783,1,6874271,Terminal Hauer,,1,,1871
783,1,6874272,Terminal Centenário,,0,,1870
783,1,6874273,Terminal Hauer,,1,,1871
783,1,6874274,Terminal Centenário,,0,,1870
783,1,6874275,Terminal Hauer,,1,,1871
783,1,6874276,Terminal Centenário,,0,,1870
783,1,6874277,Terminal Hauer,,1,,1871
783,1,6874278,Terminal Centenário,,0,,1870
783,1,6874279,Terminal Hauer,,1,,1871
783,1,6874280,Terminal Centenário,,0,,1870
783,1,6874281,Terminal Hauer,,1,,1871
783,1,6874282,Terminal Centenário,,0,,1870
783,1,6874283,Terminal Hauer,,1,,1871
783,1,6874285,Terminal Hauer,,1,,1871
783,1,6874286,Terminal Centenário,,0,,1870
783,1,6874287,Terminal Hauer,,1,,1871
783,1,6874288,Terminal Centenário,,0,,1870
783,1,6874289,Terminal Hauer,,1,,1871
783,1,6874290,Terminal Centenário,,0,,1870
783,1,6874291,Terminal Hauer,,1,,1871
783,1,6874292,Terminal Centenário,,0,,1870
783,1,6874293,Terminal Hauer,,1,,1871
783,1,6874294,Terminal Centenário,,0,,1870
783,1,6874295,Terminal Hauer,,1,,1871
783,1,6874296,Terminal Centenário,,0,,1870
783,1,6874297,Terminal Hauer,,1,,1871
783,1,6874298,Terminal Centenário,,0,,1870
783,1,6874299,Terminal Hauer,,1,,1871
783,1,6874300,Terminal Centenário,,0,,1870
783,1,6874301,Terminal Hauer,,1,,1871
783,1,6874302,Terminal Centenário,,0,,1870
783,1,6874303,Terminal Hauer,,1,,1871
783,1,6874304,Terminal Centenário,,0,,1870
783,1,6874305,Terminal Hauer,,1,,1871
783,1,6874306,Terminal Centenário,,0,,1870
783,1,6874307,Terminal Hauer,,1,,1871
783,1,6874308,Terminal Centenário,,0,,1870
783,1,6874309,Terminal Hauer,,1,,1871
783,1,6874310,Terminal Centenário,,0,,1870
783,1,6874311,Terminal Hauer,,1,,1871
783,1,6874312,Terminal Hauer,,1,,1871
783,1,6874313,Terminal Centenário,,0,,1870
783,1,6874314,Terminal Hauer,,1,,1871
783,1,6874315,Terminal Centenário,,0,,1870
783,1,6874316,Terminal Hauer,,1,,1871
783,1,6874317,Terminal Centenário,,0,,1870
783,1,6874318,Terminal Hauer,,1,,1871
783,1,6874319,Terminal Centenário,,0,,1870
783,1,6874320,Terminal Hauer,,1,,1871
783,1,6874321,Terminal Centenário,,0,,1870
783,1,6874322,Terminal Hauer,,1,,1871
783,1,6874323,Terminal Centenário,,0,,1870
783,1,6874324,Terminal Hauer,,1,,1871
783,1,6874325,Terminal Centenário,,0,,1870
783,1,6874326,Terminal Hauer,,1,,1871
783,1,6874327,Terminal Centenário,,0,,1870
783,1,6874328,Terminal Hauer,,1,,1871
783,1,6874329,Terminal Centenário,,0,,1870
783,1,6874330,Terminal Hauer,,1,,1871
783,1,6874331,Terminal Centenário,,0,,1870
783,1,6874332,Terminal Hauer,,1,,1871
783,1,6874333,Terminal Centenário,,0,,1870
783,1,6874334,Terminal Hauer,,1,,1871
783,1,6874335,Terminal Centenário,,0,,1870
783,1,6874336,Terminal Hauer,,1,,1871
783,1,6874337,Terminal Centenário,,0,,1870
783,1,6874339,Terminal Centenário,,0,,1870
783,1,6874340,Terminal Hauer,,1,,1871
783,1,6874341,Terminal Centenário,,0,,1870
783,1,6874342,Terminal Hauer,,1,,1871
783,1,6874343,Terminal Centenário,,0,,1870
783,1,6874344,Terminal Hauer,,1,,1871
783,1,6874345,Terminal Centenário,,0,,1870
783,1,6874346,Terminal Hauer,,1,,1871
783,1,6874347,Terminal Centenário,,0,,1870
783,1,6874348,Terminal Hauer,,1,,1871
783,1,6874349,Terminal Centenário,,0,,1870
783,1,6874350,Terminal Hauer,,1,,1871
783,1,6874351,Terminal Centenário,,0,,1870
783,1,6874352,Terminal Hauer,,1,,1871
783,1,6874353,Terminal Centenário,,0,,1870
783,1,6874354,Terminal Hauer,,1,,1871
783,1,6874355,Terminal Centenário,,0,,1870
783,1,6874356,Terminal Hauer,,1,,1871
783,1,6874357,Terminal Centenário,,0,,1870
783,1,6874358,Terminal Hauer,,1,,1871
783,1,6874360,Terminal Centenário,,0,,1870
783,1,6874361,Terminal Hauer,,1,,1871
783,1,6874362,Terminal Centenário,,0,,1870
193,1,6874363,Terminal Cabral,,1,,1776
193,1,6874364,Colina Verde,,0,,4841
193,1,6874365,Terminal Cabral,,1,,1776
193,1,6874366,Colina Verde,,0,,4841
193,1,6874367,Terminal Cabral,,1,,1776
193,1,6874368,Colina Verde,,0,,4841
193,1,6874369,Terminal Cabral,,1,,1776
193,1,6874370,Colina Verde,,0,,4841
193,1,6874371,Terminal Cabral,,1,,1776
193,1,6874372,Colina Verde,,0,,4841
193,1,6874373,Terminal Cabral,,1,,1776
193,1,6874374,Colina Verde,,0,,4841
193,1,6874375,Terminal Cabral,,1,,1776
193,1,6874376,Colina Verde,,0,,4841
193,1,6874377,Terminal Cabral,,1,,1776
193,1,6874378,Colina Verde,,0,,4841
193,1,6874379,Terminal Cabral,,1,,1776
193,1,6874380,Colina Verde,,0,,4841
193,1,6874381,Terminal Cabral,,1,,1776
193,1,6874382,Colina Verde,,0,,4841
193,1,6874383,Terminal Cabral,,1,,1776
193,1,6874384,Colina Verde,,0,,4841
193,1,6874385,Terminal Cabral,,1,,1776
193,1,6874386,Colina Verde,,0,,4841
193,1,6874387,Terminal Cabral,,1,,1776
193,1,6874388,Colina Verde,,0,,4841
193,1,6874389,Terminal Cabral,,1,,1776
193,1,6874390,Colina Verde,,0,,4841
193,1,6874391,Terminal Cabral,,1,,1776
193,1,6874392,Colina Verde,,0,,4841
193,1,6874393,Terminal Cabral,,1,,1776
193,1,6874394,Colina Verde,,0,,4841
193,1,6874396,Terminal Cabral,,1,,1776
193,1,6874397,Colina Verde,,0,,4841
193,1,6874398,Terminal Cabral,,1,,1776
193,1,6874399,Colina Verde,,0,,4841
193,1,6874400,Terminal Cabral,,1,,1776
193,1,6874401,Colina Verde,,0,,4841
193,1,6874402,Terminal Cabral,,1,,1776
193,1,6874403,Colina Verde,,0,,4841
193,1,6874404,Terminal Cabral,,1,,1776
193,1,6874405,Colina Verde,,0,,4841
193,1,6874406,Terminal Cabral,,1,,1776
193,1,6874407,Colina Verde,,0,,4841
193,1,6874408,Terminal Cabral,,1,,1776
193,1,6874409,Colina Verde,,0,,4841
193,1,6874410,Terminal Cabral,,1,,1776
193,1,6874411,Colina Verde,,0,,4841
193,1,6874412,Terminal Cabral,,1,,1776
193,1,6874413,Colina Verde,,0,,4841
193,1,6874414,Terminal Cabral,,1,,1776
193,1,6874415,Colina Verde,,0,,4841
193,1,6874416,Terminal Cabral,,1,,1776
193,1,6874417,Colina Verde,,0,,4841
193,1,6874418,Terminal Cabral,,1,,1776
193,1,6874419,Colina Verde,,0,,4841
193,1,6874420,Terminal Cabral,,1,,1776
193,1,6874421,Colina Verde,,0,,4841
193,1,6874422,Terminal Cabral,,1,,1776
193,1,6874423,Colina Verde,,0,,4841
193,1,6874424,Terminal Cabral,,1,,1776
193,1,6874425,Colina Verde,,0,,4841
193,1,6874426,Terminal Cabral,,1,,1776
193,1,6874427,Colina Verde,,0,,4841
193,1,6874428,Terminal Cabral,,1,,1776
193,1,6874429,Colina Verde,,0,,4841
193,1,6874430,Terminal Cabral,,1,,1776
193,1,6874431,Colina Verde,,0,,4841
193,1,6874432,Terminal Cabral,,1,,1776
193,1,6874433,Colina Verde,,0,,4841
193,1,6874434,Terminal Cabral,,1,,1776
193,1,6874435,Colina Verde,,0,,4841
193,1,6874436,Terminal Cabral,,1,,1776
193,1,6874437,Colina Verde,,0,,4841
193,1,6874438,Terminal Cabral,,1,,1776
193,1,6874439,Colina Verde,,0,,4841
193,1,6874440,Terminal Cabral,,1,,1776
193,1,6874441,Colina Verde,,0,,4841
193,1,6874442,Terminal Cabral,,1,,1776
193,1,6874443,Colina Verde,,0,,4841
193,1,6874444,Terminal Cabral,,1,,1776
193,1,6874446,Terminal Cabral,,1,,1776
193,1,6874447,Colina Verde,,0,,4841
193,1,6874448,Terminal Cabral,,1,,1776
193,1,6874449,Colina Verde,,0,,4841
193,1,6874450,Terminal Cabral,,1,,1776
193,1,6874451,Colina Verde,,0,,4841
193,1,6874452,Terminal Cabral,,1,,1776
193,1,6874453,Colina Verde,,0,,4841
193,1,6874454,Terminal Cabral,,1,,1776
620,1,6874456,Terminal Pinheirinho,,0,,4705
620,1,6874457,Tatuquara,,0,,4706
620,1,6874458,Terminal Pinheirinho,,0,,4705
620,1,6874459,Tatuquara,,0,,4706
620,1,6874460,Terminal Pinheirinho,,0,,4705
620,1,6874461,Tatuquara,,0,,4706
620,1,6874462,Terminal Pinheirinho,,0,,4705
620,1,6874463,Tatuquara,,0,,4706
620,1,6874464,Terminal Pinheirinho,,0,,4705
620,1,6874465,Tatuquara,,0,,4706
620,1,6874466,Terminal Pinheirinho,,0,,4705
620,1,6874467,Tatuquara,,0,,4706
620,1,6874468,Terminal Pinheirinho,,0,,4705
620,1,6874469,Tatuquara,,0,,4706
620,1,6874470,Terminal Pinheirinho,,0,,4705
620,1,6874471,Tatuquara,,0,,4706
620,1,6874472,Terminal Pinheirinho,,0,,4705
620,1,6874473,Tatuquara,,0,,4706
620,1,6874474,Terminal Pinheirinho,,0,,4705
620,1,6874475,Tatuquara,,0,,4706
620,1,6874476,Terminal Pinheirinho,,0,,4705
620,1,6874477,Tatuquara,,0,,4706
620,1,6874478,Terminal Pinheirinho,,0,,4705
620,1,6874484,Tatuquara,,0,,4706
620,1,6874485,Terminal Pinheirinho,,0,,4705
620,1,6874486,Tatuquara,,0,,4706
620,1,6874487,Terminal Pinheirinho,,0,,4705
620,1,6874489,Terminal Pinheirinho,,0,,4705
620,1,6874490,Tatuquara,,0,,4706
620,1,6874491,Terminal Pinheirinho,,0,,4705
620,1,6874492,Tatuquara,,0,,4706
620,1,6874493,Terminal Pinheirinho,,0,,4705
620,1,6874494,Tatuquara,,0,,4706
620,1,6874495,Terminal Pinheirinho,,0,,4705
620,1,6874496,Tatuquara,,0,,4706
620,1,6874497,Terminal Pinheirinho,,0,,4705
620,1,6874498,Tatuquara,,0,,4706
620,1,6874499,Terminal Pinheirinho,,0,,4705
