stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
33868,170133,"Rua João Chede, 3368 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Fazendinha) 628- Carbomafra (Sentido Terminal Capão Raso) 652- V. Verde (Sentido Terminal CIC) 619 - Sta. Rita / Cic 685 - Rio Bonito / Cic,-25.517744835608,-49.324646623081,,,0,,,
33869,170134,"Rua Vicente Micheloto, 1224 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Boqueirão) 627 - Bosch (Sentido Bosch) 652- V. Verde (Sentido V. Verde) 679 - Madrugueiro Tatuquara (sentido circular),-25.523540737703,-49.333980710453,,,0,,,
33870,170135,"Rua Vicente Micheloto, 2375 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Fazendinha) 627 - Bosch (Sentido Terminal Capão Raso) 652- V. Verde (Sentido Terminal CIC),-25.523796094669,-49.33374467606,,,0,,,
33871,170136,"Av. Juscelino Kubitscheck de Oliveira, 1636- Cidade Industrial",545 - Trabalhador (Sentido Terminal Fazendinha) 627 - Bosch (Sentido Terminal Capão Raso) 652- V. Verde (Sentido Terminal CIC),-25.526064027951,-49.330493838734,,,0,,,
33872,170137,"Av. Juscelino Kubitscheck de Oliveira, 1635 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Boqueirão) 627 - Bosch (Sentido Bosch) 652- V. Verde (Sentido V. Verde) 679 - Madrugueiro Tatuquara (sentido circular),-25.526221353643,-49.330535412973,,,0,,,
33873,170138,"Av. Juscelino Kubitscheck de Oliveira, 1502 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Fazendinha) 627 - Bosch 652- V. Verde (Sentido Terminal CIC),-25.528124978167,-49.328649820036,,,0,,,
33874,170139,"Av. Juscelino Kubitscheck de Oliveira, 1300 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Boqueirão) 627 - Bosch (Sentido Bosch) 652- V. Verde (Sentido V. Verde) 679 - Madrugueiro Tatuquara (sentido circular),-25.528550959939,-49.328436584419,,,0,,,
33875,170140,"Av. Juscelino Kubitscheck de Oliveira, 1320 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Boqueirão) 627 - Bosch (Sentido Bosch),-25.531180637784,-49.32520854587,,,0,,,
33876,170141,"Av. Juscelino Kubitscheck de Oliveira, 1330 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Fazendinha) 627 - Bosch (Sentido Terminal Capão Raso),-25.531016057704,-49.325090528673,,,0,,,
33879,170144,"Av. Juscelino Kubitschek de Oliveira, 12160 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Boqueirão) 627 - Bosch (Sentido Bosch),-25.534440296459,-49.318212003655,,,0,,,
33880,170145,"Av. Juscelino Kubitschek de Oliveira, 12160 - Cidade Industrial",545 - Trabalhador (Sentido Terminal Fazendinha) 627 - Bosch (Sentido Terminal Capão Raso),-25.534708163869,-49.317489148325,,,0,,,
33882,160439,"Rua Nicola Pellanda, 40 - Pinheirinho",540-Boqueirão-kraft (sentido Terminal Boqueirão) 545 - Trabalhador (Sentido TerminalBoqueirão),-25.530401300705,-49.298724414057,,,0,,,
33905,110216,"Rua Treze de Maio, 879 - Centro",901 - Sta. Felicidade (sentido Nestor de Castro) 972 - Jd. Itália (sentido Nestor de Castro),-25.426481534578,-49.273931415028,,,0,,,
33914,140686,"Rua Luís Visinoni, 124 - Cajuru",336 - Vila Reno (Sentido Vila Reno),-25.468786950859,-49.196999504299,,,0,,,
33915,140411,"Rua Luís Visinoni, 124 - Cajuru",336 - Vila Reno(Sentido Centenário),-25.468601702058,-49.196900262566,,,0,,,
33916,140688,"Rua Luís Visinoni, 451 - Cajuru",336 - Vila Reno (Sentido Vila Reno),-25.471360628007,-49.197338163195,,,0,,,
33917,140412,"Rua Luís Visinoni, 451 - Cajuru",336 - Vila Reno (Sentido Centenário),-25.471263094734,-49.197247550926,,,0,,,
33919,140689,"Rua Luís Visinoni, 658 - Cajuru",336 - Vila Reno (Sentido Vila Reno),-25.474162130311,-49.197865101852,,,0,,,
33920,140414,"Rua Alfredo Barcik, 409 - Cajuru",336 - Vila Reno (Sentido Vila Reno),-25.47562488951,-49.197153294478,,,0,,,
33921,140415,"Rua Alfredo Barcik, 477 - Cajuru",336 - Vila Reno (Sentido Centenário),-25.476043678931,-49.197267434359,,,0,,,
33923,140690,"Rua Alfredo Barcik, 185 - Cajuru",336 - Vila Reno (Sentido Vila Reno),-25.478820410118,-49.198904635582,,,0,,,
33924,140417,"Marginal Rodovia Br 277, 6089 - Uberaba",336 - Vila Reno (Sentido Vila Reno),-25.480550992565,-49.198498046627,,,0,,,
33926,140691,Rua Odenir Dissenha - Jardim das Américas,336 - Vila Reno (Sentido Vila Reno),-25.48134,-49.19729,,,0,,,
33927,140419,Rua Odenir Dissenha - Jardim das Américas,336 - Vila Reno (Sentido Centenário),-25.481371791681,-49.197216472387,,,0,,,
33928,140420,"Rua Odenir Dissenha, 216 - Jardim das Américas",336 - Vila Reno (Sentido Vila Reno),-25.48300595493,-49.19800475215,,,0,,,
33929,140421,"Rua Odenir Dissenha, 216 - Jardim das Américas",336 - Vila Reno (Sentido Centenário),-25.482980895694,-49.197908542328,,,0,,,
33931,140693,"Rua Vicente de Cristo, 100 - Uberaba",336 - Vila Reno (Sentido Centenário),-25.484505928412,-49.198565510416,,,0,,,
33932,140694,"Rua Vicente de Cristo, 300 - Uberaba",336 - Vila Reno (Sentido Vila Reno),-25.48581853923,-49.197237580357,,,0,,,
33933,140422,"Rua Vicente de Cristo, 300 - Uberaba",336 - Vila Reno (Sentido Centenário),-25.485709469757,-49.197269387732,,,0,,,
33934,140695,"Rua Luís Venâncio, 42 - Uberaba",336 - Vila Reno (Sentido Vila Reno),-25.487233039931,-49.197109766865,,,0,,,
33935,140423,"Rua Luís Venâncio, 42 - Uberaba",336 - Vila Reno (Sentido Centenário),-25.487224577615,-49.197028309193,,,0,,,
33936,140424,"Rua Feliciano Tomelim, 114 - Uberaba",336 - Vila Reno (Sentido Vila Reno),-25.48686041611,-49.198457696924,,,0,,,
33937,140696,"Rua Feliciano Tomelim, 107 - Uberaba",336 - Vila Reno (Sentido Centenário),-25.48691973518,-49.198500262566,,,0,,,
33938,140697,"Rua Odenir Dissenha, 736 - Uberaba",336 - Vila Reno (Sentido Vila Reno),-25.48733031529,-49.199901224537,,,0,,,
33939,140698,Rua Odenir Dissenha - Uberaba,336 - Vila Reno (Sentido Centenário),-25.48738,-49.19985,,,0,,,
33940,140699,"Rua Helena Carcereri Piekarski, 176 - Uberaba",336 - Vila Reno (Sentido Vila Reno),-25.488993051992,-49.200056705523,,,0,,,
33941,140425,"Rua Helena Carcereri Piekarski, 176 - Uberaba",336 - Vila Reno (Sentido Centenário),-25.489000315424,-49.199951836805,,,0,,,
33942,140740,"Rua Professor Toshiaki Saito, 909 - Uberaba",336 - Vila Reno (Sentido Vila Reno),-25.49166,-49.20084,,,0,,,
33943,140426,"Rua Professor Toshiaki Saito, 909 - Uberaba",336 - Vila Reno (Sentido Centenário),-25.491626368363,-49.200741107969,,,0,,,
33944,140741,"Rua Helena Carcereri Piekarski, 733",336 - Vila Reno (Sentido Vila Reno),-25.494055420946,-49.201973790178,,,0,,,
33945,140427,"Rua Helena Carcereri Piekarski, 733",336 - Vila Reno (Sentido Centenário),-25.494053315733,-49.201886472387,,,0,,,
33958,190687,"Rua Francisco Dalalibera, 1323 - Santa Felicidade",972 - Jd. Itália (Sentido Nestor de Castro),-25.392795693807,-49.332473308987,,,0,,,
33959,190825,"Rua Francisco Dalalibera, 1354 - Santa Felicidade",972 - Jd. Itália (Sentido Terminal Sta Felicidade),-25.392729048148,-49.332330229881,,,0,,,
33960,190242,"Rua Domingos Strapasson, 1 - Santa Felicidade",040 - Interbairros lV (Sentido Terminal Sta. Felicidade) 821 - Fernão Dias (Sentido terminal Santa Felicidade) 913 - Butiatuvinha (Sentido Terminal Santa Felicidade) 948 - Butiatuvinha / Ouro verde 989 - Madrugueiro Santa Felicidade (Sentido Santa Felicidade),-25.401036303155,-49.33440538161,,,0,,,
33961,190686,"Rua Francisco Dalalibera, 999 - Santa Felicidade",972 - Jd. Itália (Sentido Nestor de Castro),-25.393094943657,-49.329459847159,,,0,,,
33962,190241,"Rua Domingos Strapasson, 2 - Santa Felicidade",040 - Interbairros lV (Sentido Terminal C. Comprido) 821 - Fernão Dias (Sentido Terminal Campo Comprido) 913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.401274959875,-49.33459581845,,,0,,,
33963,190685,"Rua Francisco Dalalibera, 1000 - Santa Felicidade",972 - Jd. Itália (Sentido Terminal Sta. Felicidade),-25.392985905336,-49.329433025069,,,0,,,
33964,190684,"Rua Francisco Dalalibera, 661 - Santa Felicidade",972 - Jd. Itália (Sentido Nestor de Castro),-25.393412365763,-49.326196939892,,,0,,,
33965,190219,"Rua Prof. Francisco Zardo, 36 - Santa Felicidade",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.40293857793,-49.336209098579,,,0,,,
33966,190683,"Rua Francisco Dalalibera, 662 - Santa Felicidade",972 - Jd. Itália (Sentido Terminal Sta. Felicidade),-25.393297270058,-49.326179505533,,,0,,,
33967,190163,"Rua Professor Francisco Zardo, 35 - Santa Felicidade",913 - Butiatuvinha (Sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.403264151327,-49.335898030927,,,0,,,
33968,190165,"Rua Professor Francisco Zardo, 213- Santa Felicidade",913 - Butiatuvinha (Sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.403747512628,-49.337528814008,,,0,,,
33969,190166,"Rua Professor Francisco Zardo, 278 - Santa Felicidade",913 - Butiatuvinha (Sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.4036651354,-49.33799954169,,,0,,,
33970,190294,"Rua Prof. João Falarz, 267 - Orleans",040 - Interbairros IV (Sentido Terminal Santa Felicidade) 821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.432956441336,-49.35193273539,,,0,,,
33971,190682,"Rua Francisco Dalalibera, 207 - Santa Felicidade",972 - Jd. Itália (Sentido Nestor de Castro),-25.39380490187,-49.321348847098,,,0,,,
33972,190681,"Rua Francisco Dalalibera, 208 - Santa Felicidade",972 - Jd. Itália (Sentido Terminal Sta. Felicidade),-25.393700710312,-49.321327389426,,,0,,,
33973,190295,"Rua Prof. João Falarz, 10 - Orleans",040 - Interbairros IV (Sentido Terminal Campo Comprido) 821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.433111466638,-49.352018566078,,,0,,,
33974,190167,"Rua Professor Francisco Zardo, 479 - Santa Felicidade",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.404782068904,-49.340523500373,,,0,,,
33975,190168,"Rua Professor Francisco Zardo, 478 - Santa Felicidade",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.404704538062,-49.340591896703,,,0,,,
33976,190169,"Rua Professor Francisco Zardo, 770 - Santa Felicidade",913 - Butiatuvinha (Sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.405953505406,-49.343050141265,,,0,,,
33977,190385,"Rua Professor Francisco Zardo, 771 - Santa Felicidade",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.405843267296,-49.343115855386,,,0,,,
33978,190386,"Rua Acelino Grande, 542- São Braz",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde 989 - Madrugueiro Santa Felicidade (Sentido Santa Felicidade),-25.404399259887,-49.344898183277,,,0,,,
33979,190387,"Rua Acelino Grande, 541 - São Braz",913 - Butiatuvinha (Sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.403551687941,-49.345063139131,,,0,,,
33980,190070,"Av. Vereador Toaldo Túlio, 4686 - São Braz",040 - Interbairros IV (Sentido Terminal Campo Comprido) 870 - São Bráz (Sentido Praça Tiradentes) 889 - Mad. São Bráz (sentido Praça Rui Barbosa),-25.429986699386,-49.353638620323,,,0,,,
33981,190388,"Rua Acelino Grande, 970 - São Braz",913 - Butiatuvinha (Sentido Terminal Santa Felicidade) 948 - Butiatuvinha / Ouro verde 989 - Madrugueiro Santa Felicidade (Sentido Santa Felicidade),-25.401062955198,-49.346844125917,,,0,,,
33983,190756,"Rua Acelino Grande, 971 - São Braz",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.400953924076,-49.346781094005,,,0,,,
33985,190757,"Estrada Ângelo Pianaro, 260 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.398849604127,-49.348071236542,,,0,,,
33986,190389,"Estrada Ângelo Pianaro, 261 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.398761166158,-49.348009545734,,,0,,,
33987,190071,"Av. Vereador Toaldo Túlio, 4577 - São Braz",040 - Interbairros IV (Sentido Terminal Santa Felicidade) 870 - São Bráz (Sentido São Bráz) 889 - Mad. São Bráz (sentido S. Bráz),-25.428948725822,-49.353563518471,,,0,,,
33988,190680,"Rua Ari José Valle, 177 - São João",972 - Jd. Itália (Sentido Nestor de Castro),-25.395710680014,-49.318473519033,,,0,,,
33989,190679,"Rua Ari José Valle, 516 - São João",972 - Jd. Itália (Sentido Terminal Sta. Felicidade) 989 - Madrugueiro Santa Felicidade (Sentido Santa Felicidade),-25.395727641154,-49.318315268702,,,0,,,
33991,190758,"Estrada Ângelo Pianaro, 484 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.397561795523,-49.350886214902,,,0,,,
33993,190214,"Estrada Ângelo Pianaro, 485 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.397421262425,-49.350872803857,,,0,,,
33994,190759,"Rua Ângelo Massignan, 1849 - São Braz",913 - Butiatuvinha (sentido Terminal Santa Felicidade) 948 - Butiatuvinha / Ouro verde,-25.402739599152,-49.351335484912,,,0,,,
33995,190292,"Rua Virgínia Dalabona, 260 - Orleans",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.42967785171,-49.354058386034,,,0,,,
33996,190392,"Rua Ângelo Massignan, 1561 - São Braz",913 - Butiatuvinha (sentido Terminal Santa Felicidade) 948 - Butiatuvinha / Ouro verde,-25.405184259347,-49.351564813783,,,0,,,
33997,190293,"Rua Virgínia Dalabona, 261 - Orleans",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.429728720793,-49.353932322211,,,0,,,
34000,190291,"Rua Virgínia Dalabona, 499 - Orleans",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.429551890078,-49.357026250309,,,0,,,
34002,190290,"Rua Virgínia Dalabona, 498 - Orleans",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.429637883129,-49.357095987743,,,0,,,
34004,190090,"Rua Antônio Strapasson, 300 - São Braz",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.40515881963,-49.351702947547,,,0,,,
34005,190091,"Rua Antônio Strapasson, 70 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.402738387712,-49.35150446408,,,0,,,
34006,190289,"Rua Olívia G. Freitas, 310 - Orleans",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.429172793218,-49.360759885258,,,0,,,
34007,190760,"Rua João Volpe, 1157 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.403111510513,-49.354012664785,,,0,,,
34008,190288,"Rua Olívia G. Freitas, 311 - Orleans",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.429088011009,-49.36065930242,,,0,,,
34009,190393,"Rua João Volpe, 1156 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.403054573018,-49.353866149118,,,0,,,
34010,190286,"Rua Olívia G. Freitas, 371 - Orleans",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.427168283605,-49.360440702385,,,0,,,
34011,190082,"Rua João Volpe, 970 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.403651809667,-49.356273431709,,,0,,,
34012,190083,"Rua João Volpe, 971 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.403559740924,-49.356278796127,,,0,,,
34013,190287,"Rua Olívia G. Freitas, 380 - Orleans",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.427869562965,-49.360542626328,,,0,,,
34015,190394,"Rua Domingos Benato, 32 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.403848061226,-49.356985558202,,,0,,,
34017,190761,"Rua Domingos Benato, 31 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.403735398333,-49.357087482145,,,0,,,
34018,190285,"Rua Bernardino Iatauro, 546 - Orleans",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.427026573809,-49.358851493544,,,0,,,
34019,190762,"Rua Domingos Benato, 124 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.403659078249,-49.359343219926,,,0,,,
34020,190395,"Rua Domingos Benato, 125 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.403603352442,-49.359408934047,,,0,,,
34023,190396,"Rua Domingos Benatto, 369 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.404245409086,-49.36020420902,,,0,,,
34024,190763,"Rua Domingos Benato, 368 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.404198163525,-49.360385258129,,,0,,,
34025,190284,"Rua Bernardino Iatauro, 545 - Orleans",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.427151326886,-49.358721406406,,,0,,,
34026,190397,"Rua Helena Beteo, 23 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.403070321689,-49.362037498882,,,0,,,
34027,190282,"Rua Carlos Welner, 207 - Orleans",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.425592509742,-49.358528287358,,,0,,,
34028,190764,"Rua Helena Beteo, 24 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatuvinha) 948 - Butiatuvinha / Ouro verde,-25.403077590306,-49.361946303775,,,0,,,
34029,190283,"Rua Carlos Welner, 206 - Orleans",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.425478655952,-49.358643622345,,,0,,,
34030,190765,"Estrada Ângelo Pianaro, 1740 - Butiatuvinha",913 - Butiatuvinha (sentido Terminal Sta. Felicidade) 948 - Butiatuvinha / Ouro verde,-25.400881236607,-49.362581987312,,,0,,,
34031,190281,"Rua Carlos Welner, 2 - Orleans",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.423916183494,-49.358553768343,,,0,,,
34032,190398,"Estrada Ângelo Pianaro, 1741 - Butiatuvinha",913 - Butiatuvinha (sentido Butiatubinha) 948 - Butiatuvinha / Ouro verde,-25.400804914717,-49.362647701433,,,0,,,
34036,190010,"Rua Carlos Welner, 3 - Orleans",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.423895592637,-49.358674467749,,,0,,,
34037,190280,"Av. Três Marias, 753 - São Braz",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.423609742722,-49.35885015244,,,0,,,
34039,190279,"Av. Três Marias, 859 - São Braz",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.423646079613,-49.360192598051,,,0,,,
34041,190277,"Rua Pedro Corrêa da Cruz, 614 - São Braz",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.424277128543,-49.362944544501,,,0,,,
34042,190276,"Rua Pedro Corrêa da Cruz, 613 - São Braz",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.42341352332,-49.363222153134,,,0,,,
34046,170983,"Rua Mal. Otávio Saldanha Maza, 1766 - Capão Raso",060 - Interbairros VI (Sentido Terminal Campo Comprido) 636 - Rio Negro (Sentido Rio Negro) 644- Pinheirinho / CIC (Sentido Terminal CIC) 688- Pinheirinho / Zoológico (Sentido Zoológico),-25.515806160069,-49.297320355472,,,0,,,
34047,190273,"Rua Frederico Escorsin, 469 - São Braz",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.421175146058,-49.361130030102,,,0,,,
34049,190274,"Rua Frederico Escorsin, 468 - São Braz",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.421007992842,-49.361248047299,,,0,,,
34051,170052,"Rua Mal. Otávio Saldanha Mazza, 8636 - Pinheirinho",060 - Interbairros VI (Sentido Terminal Campo Comprido) 528 - Boqueirão / Pinheirinho 631 - Piratini / BR 476 635 - Londrina (Sentido Londrina) 636 - Rio Negro (sentido Rio Negro) 637 - Sta Joana (Sentido Terminal Sitio Cercado) 638 - Pinheirinho (Sentido Pinheirinho) 639 - Futurama 640 - Palmeira 641 - Luiz Nichele 642 - Ganchinho (Sentido Ganchinho) 643 - Umbará (Sentido Umbará) 644 - Pinheirinho / CIC (Sentido Terminal CIC) 649 - Pirineus (Sentido Terminal Sítio Cercado) 688 - Pinheirinho / Zoológico 794 - PQ. Lago Azul,-25.522075360032,-49.297146011886,,,0,,,
34055,190272,"Rua da Independência, 209 - São Braz",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.421193314872,-49.363145710177,,,0,,,
34057,190271,"Rua da Independência, 208 - São Braz",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.421117005835,-49.363203377671,,,0,,,
34059,190270,"Rua Pedro Corrêa da Cruz, 87 - São Braz",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.419148700495,-49.363025010771,,,0,,,
34060,190269,"Rua Pedro Corrêa da Cruz, 88 - São Braz",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.41909419312,-49.362912357992,,,0,,,
34062,190267,"Rua Antônio Escorsin, 3269 - Santa Felicidade",821 - Fernão Dias (Sentido Terminal Santa Felicidade),-25.418378327315,-49.361252070612,,,0,,,
34066,190263,"Rua José Rubens de Lima, 239 - São Braz",821 - Fernão Dias (Sentido Terminal Santa Felicidade) 889 - Mad. São Bráz (sentido S. Bráz),-25.416239183526,-49.358592660374,,,0,,,
34067,180666,"Rua Eduardo Sprada, 1304 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Bairro Alto) 860 - V. Sandra (Sentido Praça Rui Barbosa),-25.451460042214,-49.324640582588,,,0,,,
34068,180665,"Rua Eduardo Sprada, 1305 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Vila Sandra) 860 - V. Sandra (Sentido V. Sandra),-25.451472151712,-49.324471603421,,,0,,,
34069,140413,"Rua Luís Visinoni, 658 - Cajuru",336 - Vila Reno (Sentido Centenário),-25.474159708869,-49.197757142939,,,0,,,
34070,190261,"Rua José Rubens de Lima, 456 - São Braz",821 - Fernão Dias (Sentido Terminal Santa Felicidade) 889 - Mad. São Bráz (sentido S. Bráz),-25.41441615731,-49.358316392846,,,0,,,
34071,190262,"Rua José Rubens de Lima, 455 - São Braz",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.414617236637,-49.358453185505,,,0,,,
34072,180667,"Rua Eduardo Sprada, 1658 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Bairro Alto) 860 - V. Sandra (Sentido Praça Rui Barbosa),-25.449797396536,-49.326999585417,,,0,,,
34073,150196,"Rua Primeiro de Maio, 1558 - Xaxim",624 - V. São Pedro (sentido Terminal Capão Raso) 665 - Vila Rex (sentido Praça Rui Barbosa) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.517157356769,-49.273215483376,,,0,,,
34074,180721,"Rua Eduardo Sprada, 1408 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Vila Sandra) 860 - V. Sandra (Sentido V. Sandra),-25.449305743087,-49.326074223307,,,0,,,
34075,150440,"Rua Primeiro de Maio, 1557 - Xaxim",624 - Vila São Pedro (sentido Vila São Pedro) 665 - Vila Rex (sentido Vila Rex) 689 - Mad. S. Pedro / Rio Negro (Sentido Bairro),-25.517312273565,-49.273199390121,,,0,,,
34076,180668,"Rua Eduardo Sprada, 1989- Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Bairro Alto) 860 - V. Sandra (Sentido Praça Rui Barbosa),-25.449872476443,-49.329679112224,,,0,,,
34077,180669,"Rua Eduardo Sprada, 1990 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Vila Sandra) 860 - V. Sandra (Sentido V. Sandra),-25.449426840182,-49.330081443576,,,0,,,
34078,150197,"Rua Primeiro de Maio, 1369 - Xaxim",624 - V. São Pedro (sentido Terminal Capão Raso) 665 - Vila Rex (sentido Praça Rui Barbosa) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.516246006259,-49.274561952301,,,0,,,
34079,180543,"Rua Eduardo Sprada, 2374 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Vila Sandra) 860 - V. Sandra (Sentido V. Sandra),-25.448747483905,-49.332565169123,,,0,,,
34080,150369,"Rua Primeiro de Maio, 1168 - Xaxim",624 - Vila São Pedro (Sentido Vila São Pedro) 665 - Vila Rex (Sentido Vila Rex),-25.515546452302,-49.27588562245,,,0,,,
34081,180541,"Rua Eduardo Sprada, 2297 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Bairro Alto) 860 - V. Sandra (Sentido Praça Rui Barbosa),-25.44936629165,-49.332553099183,,,0,,,
34082,150198,"Rua Primeiro de Maio, 976 - Xaxim",624 - V. São Pedro (sentido Terminal Capão Raso) 665 - Vila Rex (sentido Praça Rui Barbosa),-25.514045665354,-49.277851681658,,,0,,,
34083,150728,"Rua Primeiro de Maio, 975 - Xaxim",624 - V. São Pedro (sentido Vila São Pedro) 665 - Vila Rex (sentido Vila Rex),-25.514219951253,-49.277835588404,,,0,,,
34084,180545,"Rua Eduardo Sprada, 2739 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Vila Sandra) 860 - V. Sandra (Sentido V. Sandra),-25.448194974302,-49.334692160873,,,0,,,
34085,190771,"Rua Hermenegildo Luca, 4087 - São Braz",821 - Fernão Dias (Sentido Terminal Campo Comprido),-25.408839100684,-49.360588223881,,,0,,,
34086,150199,"Rua Primeiro de Maio, 497 - Xaxim",624 - Vila São Pedro (sentido Terminal Capão Raso) 665 - Vila Rex (sentido Praça Rui Barbosa),-25.511723335105,-49.281403596946,,,0,,,
34087,180544,"Rua Eduardo Sprada, 2738 - Campo Comprido",389 - Madrugueiro Tarumã / Augusta (Sentido Bairro Alto) 860 - V. Sandra (Sentido Praça Rui Barbosa),-25.448389034129,-49.334804813651,,,0,,,
34088,150727,"Rua Primeiro de Maio, 498 -Xaxim",624 - Vila São Pedro (sentido Vila São Pedro) 665 - Vila Rex (sentido Vila Rex),-25.511939085572,-49.281271498152,,,0,,,
